strategy,universe,hit_ratio,risk_reward,avg_gain,avg_loss,max_gain,max_loss,buys,sells,trades,N,expectancy,profit_factor
pattern_td_waldo_8,"""Micro2""",50.29135406946374,1.252359261430192,46207590.32064578,22824137.466513716,540373790.6439904,-143507575.58583894,28.426369863013697,27.143835616438356,53.68150684931507,584,3612834083.139413,25.27198962444668
inside_candle,"""Micro1""",50.05972372396908,1.0422566914995184,649.8658029803039,508.36023282903926,13842.234818181812,-8062.77263636364,74.14848484848486,78.57575757575758,150.2030303030303,330,62651.29872693929,25.27140699907146
contrarian_countdown_duration,"""Micro1""",43.43858840356144,1.383200559896274,550.9665161880321,383.32353788272536,4984.611060606061,-7861.107727272728,79.37878787878788,53.303030303030305,129.51818181818183,330,30816.594904949037,25.265980725550612
on_neck,"""Micro2""",48.65398233058125,1.3125408893241823,18096469.328661833,17463210.9697884,401645963.2582877,-335698492.9129795,88.3527397260274,90.71575342465754,174.05993150684932,584,1626799786.954805,25.1794400195894
tf11_rsi_neutrality,"""Micro1""",43.796099210370286,1.9232432884651456,1432.6736969191772,1503.3031075450663,5977.429121212121,-5999.841060606062,14.493939393939394,9.666666666666666,22.43030303030303,330,83012.13420535812,23.34015611766702
tf11_rsi_neutrality,"""Micro2""",43.20590492473858,2.0869326481984407,78725173.28643088,74241866.7377713,245635449.8119346,-333622272.56368124,14.186643835616438,9.633561643835616,22.041095890410958,584,6775234866.408382,22.520236642508216
pattern_td_clop,"""Micro1""",49.508733343923396,1.2631107025422434,305.58447638292887,311.16966733610934,6538.335515151519,-7229.598757575763,177.26060606060605,200.26363636363635,368.56060606060606,330,31767.682416939362,22.406682875517745
pattern_differentials,"""Micro1""",49.250433181984405,1.1134081313019575,399.22872647002066,389.7623851538874,6963.924212121207,-7013.013303030302,112.72727272727273,89.76969696969697,198.9939393939394,330,33453.36967708079,22.29698984876104
contrarian_tsabm,"""Micro1""",41.225050014901775,1.4903883828584534,352.7199002196309,358.3290744212962,7550.151030303028,-5740.9646363636375,76.46363636363637,60.78484848484848,128.78787878787878,330,23527.518277786174,22.226359860496245
contrarian_time_up_extremes,"""Micro1""",33.85045669988031,1.9213579879418057,496.5679023875227,283.79950207691246,7773.626787878788,-4977.699333333333,52.372727272727275,42.39393939393939,91.44545454545455,330,24229.241816583275,22.19092431608874
