ticker,side,risk_reward,expectancy,profit_factor
US000000013125,4,4.541432218238184,3732758461.3582535,17.9323132402084
US000000060978,4,4.735390344703946,165917.70453407746,21.951812023453584
US000000080243,4,3.8787045539854645,4380007325.320274,22.63323725044258
US000000001680,4,5.303455250317013,234134.28446583886,23.534487619254215
US000000091839,4,4.029406984842924,27957.598128432408,11.887430736211932
US000000097562,4,4.918707851080144,181233.3408733678,18.1061748042941
US000000039451,4,5.521907866131654,185378.9089076452,20.736529764487052
US000000039105,4,5.662863342444178,221989.4885360936,23.550040556490927
US000000010229,4,5.099335572202674,178479.94879036778,20.79208070646348
US000000009942,4,5.491346339452419,189946.59469055966,20.733008570457585
US000000051444,4,4.28715785330854,193223.9168628073,20.722605688372028
US000000083093,4,4.28715785330854,193223.9168628073,20.722605688372028
US000000010273,4,3.3884795759265622,91003.09413959431,12.33525602038807
US000000094403,4,3.0766301988665328,164178.06475346728,9.650762931213695
US000000090696,4,4.614069663034482,3896646273.351542,18.966276412107575
US000000008541,4,4.14868745116494,140781.32415939026,15.063457924643885
US000000090457,4,3.6920360162081627,92305.91343730704,12.26736220013357
US000000008859,4,3.9088690409312603,62861.309855870975,12.229805971872311
US000000039393,4,3.9088690409312603,62861.309855870975,12.229805971872311
US000000102129,4,3.6084050664730736,119779.96017268833,9.633784965575003
US000000042090,4,4.222803256183424,188912.9966442169,17.990546685925924
US000000043649,4,4.222803256183424,188912.9966442169,17.990546685925924
US000000001775,4,4.145471509022076,127914.23057717708,17.843995928359956
US000000000462,4,4.021063092487979,2620.537934192101,6.455406244801672
US000000089800,4,3.6276814190830464,87994.99321871669,9.535303197687467
US000000069477,4,4.3278771839977646,67831.92457380345,9.500757555168112
US000000000206,4,4.706884361937955,1521.815511166001,6.2946109318269485
US000000001125,4,5.2011243509776515,5083564363.860626,13.667546057126973
US000000089489,4,4.246701472678556,3530569165.904802,7.79445371171662
US000000000180,4,3.9705562430592107,1879.2198106052988,6.546258271401639
US000000002449,4,3.6025964259963175,1580.4871802525822,10.88688713547724
US000000001092,4,3.3767233422679066,1334.4508447684152,10.97071466430223
US000000002137,4,-3849.8893068431685,1376168033.1192918,-50.26719997801254
US000000002398,4,3.131446182367248,1683.2725654449944,2.427148903315679
US000000000576,4,3.2305107577874077,1101.60011759511,10.026257759549663
US000000009008,4,3.185917749364197,1137.9206557253744,9.908167283024879
US000000011567,4,2.168121136124858,3438478837.5679054,1.7545352592185086
US000000000579,4,5.250395082459032,1450.0519269773476,9.878432114962385
US000000068224,4,4.121432672397102,1136.0109529414713,9.901947751876804
US000000001549,4,4.376345949419964,1662.6457395059294,9.898687615577918
US000000089344,4,3.9156820458306765,5548872938.103749,8.287028045944021
US000000008968,4,4.722078075504299,2673.5863379761263,6.186049767556431
US000000002748,4,3.740886945911531,2107.116772172236,2.250597584219194
US000000002015,4,3.745862047076316,574.0979144219829,7.4038482560774
US000000002778,4,3.9693535304770133,659.2385793547152,7.400299308674778
US000000096394,4,5.492570251224898,5313.343099094563,6.418261768469229
US000000001863,4,3.794237650016867,1231.34986032089,5.102434558030725
US000000001780,4,4.17267038901219,539.2828286724971,7.356157445344687
US000000009223,4,3.440764554189247,568.8715900196783,7.221369498366366
US000000000863,4,3.093004948597667,603.05458646278,7.299722132773359
US000000081438,4,3.4702376714998637,524.5284521731246,7.208827496007833
US000000000284,4,5.061046284974215,1406.5884710412427,-0.5660980489970839
US000000000218,4,5.286394357040067,1513.8074262125738,5.2719976664767705
US000000002203,4,5.070042293861505,1167.3129268900193,4.625097374360174
US000000012161,4,4.693426083414626,944.7979137253346,1.41387584999696
US000000074172,4,3.0062706886470174,1368.294989910548,4.599994581137985
US000000092768,4,4.02525545732904,3140796794.632746,7.774243002878478
US000000001147,4,4.496406455298164,1569.5929275345916,3.960243287659861
US000000000682,4,4.307481113455836,4679.273550980524,2.437568898993442
US000000073336,4,6.518214967187838,7422.733506122025,-264.97208955721317
US000000009031,4,2.821932327944671,836.116325249222,-1.3530896275609763
US000000040761,4,3.764087528412297,728.7798127747642,7.42636829501209
US000000001961,4,5.24138402165919,3194.957354151128,6.214616659040836
US000000071355,4,3.908803099777217,543.5993360290654,7.3102655899948035
US000000009413,4,3.507651090559447,778.0910497142668,4.0309556338844725
US000000002810,4,3.1375822751663955,743.2949882723119,4.130434815011142
US000000006762,4,4.356900355146615,3698.4379196080827,6.136338447287462
US000000001149,4,3.0105114261466133,3238.290691965242,1.9058931518598916
US000000009726,4,3.2137126748193676,432.02071167649956,0.7213056724594864
US000000066713,4,4.994714547247845,2270.8279573153673,5.915788481089343
US000000068721,4,4.380491399858176,1178.633117499271,4.931765815849991
US000000008994,4,4.425095799651947,1528.920022659156,3.9577831511657364
US000000002637,4,3.655755474960739,1014.0881817412238,4.580660548891039
US000000001411,4,3.729820136454677,781.5881985216984,4.410328673049742
US000000008785,4,4.897876083676161,815.1442469464008,1.2308570509032002
US000000009894,4,3.3076702790496677,1380.7531354929279,3.9032334556780746
US000000001445,4,2.854988184461881,1094.2227814756554,3.863943247998979
US000000000087,4,2.5641441977160166,746.3698372973489,-1.264317817713894
US000000002539,4,4.81107242209071,744.0242514795448,3.7499330442230225
US000000011779,4,2.9917606245100044,797.4704768157069,-1.3331639318830195
US000000002529,4,3.026725192030585,1370.6455892810332,3.675993109198268
US000000001365,4,4.4349662008277875,4014.968212965395,2.2015532785452576
US000000001736,4,4.394992099947691,2609.9818965164473,2.047611394268989
US000000001866,4,4.491653964921575,3187.489281879893,2.032331452828176
US000000002846,4,4.491653964921575,3187.489281879893,2.032331452828176
US000000002457,4,4.308835122730921,3518.5266592640623,6.208651576372727
US000000009192,4,3.1737151665409984,467.1288117701058,0.8072268102552504
US000000000807,4,2.995560625556121,787.9254711102243,3.377779763992716
US000000010318,4,4.735009235599817,665.0704722406465,4.052779299540645
US000000001260,4,4.381158428808623,374.17771792328676,0.6935251768735968
US000000093129,4,4.15909423634779,2679.1811563468727,6.077500984876757
US000000039471,4,4.1757515323227885,615.5908710286732,3.3098677568169594
US000000001138,4,4.648695870006967,328.6215688221006,0.6079026938218277
US000000002236,4,5.2358446319509575,1090.8877271239808,4.831379888509174
US000000002954,4,5.2358446319509575,1090.8877271239808,4.831379888509174
US000000086700,4,3.948506183216582,3233169191.7470074,5.902230425219171
US000000091251,4,4.888735178025274,1113.2188311862958,4.853224727444819
US000000073432,4,4.515696492724958,1165.8041985350912,4.855820398101314
US000000005070,4,4.591384440123771,1005.0481628803252,4.802276808124293
US000000002845,4,3.550220162176593,719.7738094166826,4.433972770082898
US000000009138,4,3.060470667528668,1177.8755170053078,4.016971269247766
US000000000443,4,3.0822049618998775,962.9910862074585,-1.1895525793718784
US000000000051,4,3.9677295631571345,828.4455821261419,4.455529300402285
US000000000483,4,3.911362376798651,486.1600559417303,4.522242891580733
US000000043957,4,4.7526988128543115,1163.4083780187223,4.4741949520290705
US000000009777,4,3.9171699495990513,1255.2719713338952,3.795170758055622
US000000000907,4,3.5383092910561604,801.6941843822784,4.377834066639867
US000000000951,4,3.74361558885177,762.8330433816936,4.355208818885702
US000000006735,4,4.408013989825373,942.2246681178277,4.283265972680617
US000000079597,4,3.457545626442063,884.7226411778386,4.216876633405759
US000000074626,4,4.161160994289032,278.2005959644973,-29.073647539483957
US000000001291,4,3.5004801757925748,923.2788461255707,4.1937575494105355
US000000039842,4,3.462443201019423,2933.551201629381,2.0416463116008803
US000000042612,4,4.203446195180321,885.3869708303943,4.766253811539476
US000000000458,4,4.570954398916768,805.243661140674,4.39801805853779
US000000094330,3,4.3183782332229415,541284.8485170918,761.7193019192493
US000000000382,3,3.4670266148466973,2625.608951435291,386.46263019622063
US000000009514,3,3.694765437833395,792.727184867285,170.35249571759806
US000000002458,3,3.166297598098305,1674.3834022369872,157.51275037253035
US000000010448,3,7.23571626996839,366962.0850469442,96.8362307154914
US000000009506,3,7.098556244085158,367420.18005904974,80.14690620278274
US000000088804,3,5.039211642115059,168535.38373183936,76.27748220738881
US000000002062,3,4.084037644876965,169007.16291384748,48.88120605327407
US000000000233,3,7.65785005259128,1421.0380513719515,65.2526671885004
US000000002898,3,2.28265456820529,5204922735.806421,48.65355092846313
US000000002713,3,3.556565694788503,231921.92547454927,43.97694018336537
US000000005299,3,3.0677356759583025,234147.70052011366,38.488572761347584
US000000035385,3,4.849628222634769,194041.37813544882,47.02019559752896
US000000002749,3,4.0853449528644985,228269.05356181005,38.890271709225246
US000000009357,3,5.785996568695222,241274.99924551882,40.82092682620389
US000000069498,3,3.436643819414768,224648.164759073,36.976281956075795
US000000001818,3,2.848454329186402,138849.7428293177,32.78049534934304
US000000000871,3,2.1974520302559553,185618.27773521986,36.90481366239516
US000000093055,3,4.881559438183607,102397.82254987273,38.45396421021528
US000000084572,3,4.5912081187717515,211364.49745060317,33.50008128201197
US000000009517,3,2.8345949542939533,151376.3097713515,35.49126702988223
US000000001097,3,4.505588037077251,7419577631.931908,34.26755155602
US000000009158,3,7.166921909506316,2993260697.9995265,31.769348806760014
US000000009906,3,3.8351678520622823,194017.38780692988,33.46481556337547
US000000010567,3,3.4748317534877557,230856.52673794515,30.584018437906284
US000000009854,3,3.8756104581746484,241170.11955774383,30.695235384198227
US000000011511,3,2.4294410147679786,66050.3700130099,32.68027002602054
US000000000554,3,2.0771516609048426,1191.8841144893468,34.50125988013576
US000000000441,3,1.8146976535849002,1256.3388929730077,34.49260371401689
US000000009262,3,3.7532966846157514,161946.57440173067,30.95357881120373
US000000048678,3,2.8935151473233756,4739699409.338745,34.06316679203389
US000000001443,3,2.3217709446821155,1098.3040133139982,34.54004614494444
US000000011411,3,4.125103848425563,188229.08576099447,16.46036905993507
US000000002519,3,3.3950470243369084,209393.97448070717,22.347571343284446
US000000068231,3,3.1458715446193892,151394.44336346083,27.732107220084796
US000000008154,3,3.88909810602674,166335.65916927863,22.206202704390535
US000000101184,3,2.399072624908526,52004.057352258125,16.24155197751476
US000000009212,3,3.4836778319437887,207444.81097650656,22.485476646761086
US000000001410,3,3.4273880869295716,146429.0347646735,17.041707545480048
US000000090516,3,3.598045416025636,189714.38719380536,14.306676640460061
US000000002107,3,3.3321969369093463,133717.29748043578,13.89287580376639
US000000002561,3,2.955391357669276,3471920622.5547357,25.007328366383753
US000000040417,3,3.8043646185662947,145508.96991009248,27.946156140864982
US000000097062,3,3.315943444398341,4734400112.711544,19.18690395243935
US000000009380,3,3.943429791921764,5621627087.059425,17.568889185746784
US000000001764,3,3.780693192048582,161345.49649063728,19.48242615268383
US000000009253,3,4.7913689797514145,111286.5658019555,5.678530994725691
US000000009319,3,2.999189831170914,119503.4089277945,24.775146462912968
US000000079434,3,0.5452519926473229,166239.53757856082,-10.52188315027253
US000000051715,3,2.698551210562786,143675.57711358607,22.427061606797217
US000000091999,3,1.5655811946464517,135902.92984445082,-50.99089763158045
US000000096870,3,3.6262692545430855,152252.6994352515,22.67662330304498
US000000094329,3,3.2200363346658687,157765.37466400673,19.74703915675352
US000000086769,3,3.7453604017381696,179046.51773074595,13.002101250492348
US000000090898,3,2.2584659316701066,166992.52024251915,12.928771350566581
US000000062131,3,3.7420148100107564,112432.0531936271,8.639207866860332
US000000091802,3,1.8478881703374688,3639395103.9994473,13.333469895551174
US000000000953,3,2.885243687899786,6546998488.876574,19.2603140649503
US000000094243,3,3.2074522063753017,3223239195.868575,12.448682547353092
US000000001984,3,3.544508844476545,108202.40975330713,8.768122907227799
US000000088114,3,2.827005380475004,170327.2282922851,-7.600264756022067
US000000099124,3,-0.28264671024484755,-32155.499048846134,-47.0866348586321
US000000082623,3,1.705209712716374,3519.246718887647,-12.838422469617
US000000009984,3,3.2580554078234325,113543.7587427492,0.7307579191966411
US000000046851,3,3.2979507221705022,170693.09786863666,16.991454685736844
US000000008643,3,4.287247065937907,991.3431299531699,18.68345658263372
US000000001990,3,3.952051535807791,5179213021.725984,12.67530693927966
US000000089769,3,4.0309092430210995,6264548552.893222,12.431242537065355
US000000056054,3,4.325649652355295,186723.02390434814,8.333427676989398
US000000001648,3,2.8292098989533776,61898.1012859442,8.394337877883993
US000000095750,3,1.304937585780185,76386.74571840873,-16.538076411013055
US000000050658,3,2.551991164638002,3796824913.50149,15.387789636783705
US000000078703,3,3.2489456780154105,2872363474.1304393,10.380928875338384
US000000002282,3,3.359977138928638,158505.18449285408,14.117522363676347
US000000009992,3,3.233596125045386,166382.17765004627,14.259395683290741
US000000083644,3,3.3420720392292536,174742.21507176178,11.507332406303531
US000000086842,3,3.1383592781846525,121620.44216191415,11.502654968351953
US000000094708,3,2.9170625347275534,108391.51250388409,16.912797748425373
US000000072913,3,3.236245498422347,3308044378.306036,17.88377539812997
US000000040557,3,3.014578033597573,40073.725297376266,11.234235165712699
US000000094160,3,2.779478532913199,90519.63028760179,-2.2599444331223104
US000000000821,3,3.8166288310770353,3333497845.137043,12.380909827207192
US000000001441,3,3.3285122488497363,166125.4120857222,16.994975879766308
US000000082046,3,3.3285122488497363,166125.4120857222,16.994975879766308
US000000039069,3,3.1972097900626424,1961603827.9808388,-14.314884932219261
US000000007044,3,3.915895949899112,63980.644490279985,2.718081476579645
US000000096856,3,3.915895949899112,63980.644490279985,2.718081476579645
US000000002716,3,3.7852547222458295,76129.36186221338,2.80547137542891
US000000074625,3,2.659345752066217,122670.04476696551,-59.090265197415775
US000000009417,3,2.921974488536418,56250.126253867216,8.599091675640489
US000000010507,3,2.921974488536418,56250.126253867216,8.599091675640489
US000000007882,3,2.5720867813263886,132829.83587072522,14.176877856466973
US000000080588,3,2.933942893241185,41964.17575769253,8.321822204189838
US000000081135,3,2.9998556596587123,3491125771.0831604,5.068592831785441
US000000079418,3,1.6800866129237964,1089.2119295990988,9.93400566175493
US000000002566,3,3.156264377884038,105383.41158300647,14.112844925724769
US000000002189,3,3.5599602913009143,1514.8462798577077,5.317831915771027
US000000008846,3,3.8857357302336686,78901.64375235667,0.18725924897289126
US000000002465,3,2.331954813113698,1152.773729446514,9.952193075989928
US000000000330,3,2.9798800429033605,1117.4471292197215,9.900209146327438
US000000000540,3,3.256459638920398,1450.0598220953982,5.501944288937561
US000000000887,3,0.22832883579422436,-18840.774445229472,-67.72801504018639
US000000002870,3,3.1969647524197837,3497555988.657916,5.090949302053167
US000000001297,3,2.6384742879450087,65464.17422454605,5.804152195052284
US000000009983,3,2.731924208512673,120413.81506012313,5.960918414297187
US000000000336,3,2.51673533133006,1205.668855675313,9.973692625495016
US000000000560,3,2.721951786575625,1217.5859609269646,8.967380235128047
US000000008940,3,2.8750767560358232,130517.09494585218,11.418342151539926
US000000073358,3,2.9137631772315444,76801.68452161789,11.301278682196804
US000000073630,3,2.5301030837008094,3296008616.209495,8.236869436634441
US000000088130,3,4.127192457687036,1365.2589216115157,9.269509790870739
US000000009556,3,4.289405488667469,1268.5270958561737,9.025870048343291
US000000011635,3,-0.2286084381927438,3274811946.9246645,-61.38618345541815
US000000089789,3,2.6641468684891287,1001.1667835174064,8.974507509101485
US000000002490,3,2.80282117513486,829.6513103203902,8.859916731221746
US000000009191,3,2.1819667740483606,810.4928602966532,8.816483041020131
US000000000511,3,3.7963882392603767,806.6708230645302,8.714491351266279
US000000077504,3,2.3304222555372123,2559907190.2200947,7.819618209294638
US000000011068,3,3.653795275046172,3032134431.1250706,2.6074283063040546
US000000101814,3,3.653795275046172,3032134431.1250706,2.6074283063040546
US000000000134,3,3.461567475371684,1442.3921913761496,9.062667503104882
US000000000097,3,3.1895148592128804,998.2340295483073,8.906965988656383
US000000002524,3,3.8442592175820804,1054.1351817139353,8.961879132343043
US000000006515,3,2.6199325625748653,911.1190726854543,8.824351228557092
US000000002505,3,2.928537487677504,764.5985798451429,8.794819381222084
US000000057397,3,2.039126676578231,2048732318.1789093,-8.344803300581432
US000000009041,3,3.2252622283819576,3067135172.3570867,6.906566386127809
US000000001633,3,3.3295871218179833,558.1748327241763,6.491109899405422
US000000005303,3,2.5695731885931252,548.9511198583725,6.218754320732939
US000000000713,3,2.7493801283261705,982.8315049819221,4.8456859500096865
US000000002647,3,3.2599138928310123,920.3627177216466,8.873905013719178
US000000005326,3,2.193826121918054,2789537183.072591,2.0406170264597767
US000000100888,3,2.7453784642183656,1752255347.323945,-2.6495154981359246
US000000008527,3,3.6842931841957993,892.9109873746688,6.5857115236145045
US000000035840,3,3.2510970863352426,86403.91161862934,8.456368052255701
US000000002117,3,3.2835999447867206,457.6900478683783,6.197291006606143
US000000002486,3,3.6810470904411305,537.6151795101655,6.298025764272686
US000000001887,3,0.9022455313011335,220.2862210851912,-0.20814276283322997
US000000008003,3,2.653116455139334,2791104087.7893944,2.9658262692694723
US000000002559,3,1.9085002655366266,1331.4840171752865,3.586391002059915
US000000001057,3,2.597373078060246,1826606837.5036016,-4.4193711367551405
US000000011860,3,3.000012217269828,1098.26991654092,3.5335830002735857
US000000073910,3,3.0972527586677803,4055.6115194581803,1.4170934360888179
US000000093869,3,4.730277220460726,5293.176055175637,5.575559896628157
US000000008698,3,1.3399250522675583,889.5015470610165,2.856433569981487
US000000009061,3,3.874559466764591,705.1973768592915,6.553405711942761
US000000001650,3,3.6938431642431135,200.49349116759788,-0.06138909957607641
US000000043955,3,3.074263080311337,609.8651965381628,6.422539636275033
US000000002990,3,3.1037361976219535,565.5220586916091,6.409997633916504
US000000011575,3,3.1037361976219535,565.5220586916091,6.409997633916504
US000000000056,3,0.3221065600349977,299.0775815075897,3.0192426679021196
US000000001532,3,4.109119249167793,4336.217323895665,5.390714308876838
US000000011906,3,3.1242316345574412,569.9651191703658,6.365381157879484
US000000000337,3,3.586374981202203,1568.4517891553076,4.132283464317345
US000000044500,3,3.21709892612874,662.9490270356716,2.527101949194524
US000000042741,3,3.9197854354887145,2194.3133013453917,4.937187563275109
US000000009760,3,0.2118901786483942,1093.188737439616,-26.114031137082048
US000000002756,3,3.5860177284171546,1222.0473312340432,-1.6686065729690593
US000000009087,3,3.374544517790565,2290.1369506554565,4.940780655033482
US000000000856,3,3.81447976889594,1067.5440583167838,3.609968841987091
US000000000603,3,3.5532490515710085,1217.4464402964832,3.2375353397769975
US000000039234,3,3.3213034587573724,1174.8385898422473,3.2381513719069863
US000000002297,3,2.4520686194762167,2039019651.9292755,-10.001531279423098
US000000060969,3,2.089057425696568,2640757161.968819,-2.605464713632374
US000000082249,3,2.947751645411288,556.0011146385648,1.893557884195494
US000000009934,3,6.34899108644375,1571.7695680477427,3.5806016441242114
US000000039091,3,3.7810341812040003,550.3757951106736,0.11603117286536158
US000000000401,3,1.6579595342147906,756.1801626256936,-2.187040427053887
US000000008777,3,1.8731065750496518,4335.230789387975,1.2532154037773457
US000000002342,3,1.9501301208893,576.3487631039311,-2.3519353653342012
US000000006265,3,1.6743149285539052,2962.409497527449,1.2201673263203547
US000000000531,3,1.9406962794759668,575.3071345068606,3.031383127015289
US000000008826,3,3.854069098730115,848.4252876656901,2.609468142695633
US000000010677,3,3.0229331450552177,931.0689420012066,-2.432592703160001
US000000002941,3,4.176570626237288,740.9814238638648,-12.281031629124262
US000000001183,3,3.076170098491733,448.9753690417126,6.330196928117981
US000000080242,3,3.076170098491733,448.9753690417126,6.330196928117981
US000000011353,3,2.9906610302996257,447.4165583069928,6.32685398463811
US000000096745,3,3.6872225463649038,984.8532005529559,3.894367615038697
US000000000855,3,3.767934898333134,2156.698135592303,1.0473234296618168
US000000011545,3,3.1619448507852237,566.4001854037776,2.507979629483874
US000000009069,3,2.975062430406351,1717.5758624440869,1.0679309185513528
US000000007961,3,1.2842099968291425,264.03320026338633,3.1106477447855134
US000000001060,3,3.3381971623948266,2962.228366202333,5.210936422855451
US000000001713,3,3.37868002845053,3055.106696809783,5.204298198390758
US000000063088,3,2.325612583005975,222.13200551341527,-0.20707834370415412
US000000066717,3,4.254913662399984,3876.1940110734304,1.0380348154080732
US000000002266,3,2.634091387346845,619.3356706269647,2.860333794440848
US000000002752,3,2.504327984962731,1727.4382451728693,0.8926449286440032
US000000000935,3,3.194707095901297,2508.6777641371555,5.081112351878445
US000000002091,3,3.097829695957547,1202.9235242962422,4.968219347843693
US000000055930,3,3.951491096724332,308.27513761557327,-0.3538959489144622
US000000000826,3,3.24917966015835,2437430278.6033087,1.0946595554513774
US000000001137,3,3.674169124768448,875.3821756244433,3.855030469248051
US000000009527,3,3.8291198076307307,760.8955467899592,3.7840098534761593
US000000000279,3,2.7583474975831166,1359.427722597523,3.437754895631949
US000000001669,3,3.1561809625308923,86660.67718295341,5.720787855780133
US000000000152,3,3.9083596904439046,1062.9818230886283,3.8121357344763647
US000000009550,3,4.05192996696311,801.997629399973,3.715298192213372
US000000009884,3,2.9849290900081233,535.4290828522619,3.5738112089730736
US000000041098,3,3.7093201642844127,529.5735664724224,0.11107175350426601
US000000002681,3,2.7872638786429373,638.598805626524,3.510387096523289
US000000001401,3,3.3437967440178182,3998.1007062947783,1.424025515094204
