Date,Open,High,Low,Close,Range,lag_Close,ret_1d,ret_20d,long,short,signal,cumsum,position
2012-06-28T00:00:00.000000000-0400,31.959999084472656,32.189998626708984,30.899999618530273,31.360000610351562,1.289999008178711,32.22999954223633,-0.026993451574352734,0.05945946642567068,0,0,0,-2,-1
2012-06-29T00:00:00.000000000-0400,31.920000076293945,31.989999771118164,30.760000228881836,31.100000381469727,1.2299995422363281,31.360000610351562,-0.008290823463696362,0.1219336634863073,0,0,0,-2,-1
2012-07-02T00:00:00.000000000-0400,31.25,31.729999542236328,30.549999237060547,30.770000457763672,1.1800003051757812,31.100000381469727,-0.01061092989255008,0.14386620424215613,0,0,0,-2,-1
2012-07-03T00:00:00.000000000-0400,30.90999984741211,31.440000534057617,30.799999237060547,31.200000762939453,0.6400012969970703,30.770000457763672,0.013974660343798906,0.20603014112093843,0,0,0,-2,-1
2012-07-05T00:00:00.000000000-0400,31.31999969482422,31.6299991607666,31.020000457763672,31.469999313354492,0.6099987030029297,31.200000762939453,0.008653799481176838,0.17381573816634566,0,0,0,-2,-1
2012-07-06T00:00:00.000000000-0400,31.440000534057617,31.899999618530273,31.260000228881836,31.729999542236328,0.6399993896484375,31.469999313354492,0.008261844123126583,0.2060053282520966,0,0,0,-2,-1
2012-07-09T00:00:00.000000000-0400,32.099998474121094,32.880001068115234,31.989999771118164,32.16999816894531,0.8900012969970703,31.729999542236328,0.01386695975596508,0.1870847865722658,0,0,0,-2,-1
2012-07-10T00:00:00.000000000-0400,32.43000030517578,32.47999954223633,31.15999984741211,31.469999313354492,1.3199996948242188,32.16999816894531,-0.02175936883535634,0.16512399284260537,0,0,0,-2,-1
2012-07-11T00:00:00.000000000-0400,31.479999542236328,31.559999465942383,30.549999237060547,30.969999313354492,1.010000228881836,31.469999313354492,-0.015888147788672535,0.13029196147907518,0,0,0,-2,-1
2012-07-12T00:00:00.000000000-0400,30.700000762939453,31.399999618530273,30.600000381469727,30.809999465942383,0.7999992370605469,30.969999313354492,-0.0051662851456091285,0.1298129427486272,0,0,0,-2,-1
2012-07-13T00:00:00.000000000-0400,31.040000915527344,31.06999969482422,30.559999465942383,30.719999313354492,0.5100002288818359,30.809999465942383,-0.002921134506586931,0.085896016938388,0,0,0,-2,-1
2012-07-16T00:00:00.000000000-0400,30.5,30.5,28.209999084472656,28.25,2.2900009155273438,30.719999313354492,-0.08040362527875267,-0.05864712480701684,0,0,0,-2,-1
2012-07-17T00:00:00.000000000-0400,28.479999542236328,28.59000015258789,27.149999618530273,28.09000015258789,1.4400005340576172,28.25,-0.005663711412818073,-0.105698812828799,0,0,0,-2,-1
2012-07-18T00:00:00.000000000-0400,28.309999465942383,29.290000915527344,28.149999618530273,29.110000610351562,1.1400012969970703,28.09000015258789,0.03631187085165255,-0.08774676435128925,0,0,0,-2,-1
2012-07-19T00:00:00.000000000-0400,29.40999984741211,29.5,28.6299991607666,29.0,0.8700008392333984,29.110000610351562,-0.00377879106991319,-0.08227849209123328,0,0,0,-2,-1
2012-07-20T00:00:00.000000000-0400,29.0,29.469999313354492,28.719999313354492,28.760000228881836,0.75,29.0,-0.008275854176488462,-0.09673366548196194,0,0,0,-2,-1
2012-07-23T00:00:00.000000000-0400,28.1200008392334,29.0,28.010000228881836,28.75,0.9899997711181641,28.760000228881836,-0.0003477131016081936,-0.13010588007030122,0,0,0,-2,-1
2012-07-24T00:00:00.000000000-0400,28.81999969482422,29.450000762939453,28.100000381469727,28.450000762939453,1.3500003814697266,28.75,-0.010434756071671214,-0.11260138664120678,0,0,0,-2,-1
2012-07-25T00:00:00.000000000-0400,28.389999389648438,29.489999771118164,28.079999923706055,29.34000015258789,1.4099998474121094,28.450000762939453,0.03128293025593876,-0.11359512069080369,0,0,0,-2,-1
2012-07-26T00:00:00.000000000-0400,27.75,28.229999542236328,26.729999542236328,26.850000381469727,1.5,29.34000015258789,-0.08486706742223848,-0.1669252012776573,0,0,0,-2,-1
2012-07-27T00:00:00.000000000-0400,23.190000534057617,24.540000915527344,22.280000686645508,23.709999084472656,2.260000228881836,26.850000381469727,-0.1169460429193927,-0.24394137043969732,0,0,0,-2,-1
2012-07-30T00:00:00.000000000-0400,24.0,24.040000915527344,23.030000686645508,23.149999618530273,1.010000228881836,23.709999084472656,-0.023618704663262435,-0.25562703104261997,0,0,0,-2,-1
2012-07-31T00:00:00.000000000-0400,23.3700008392334,23.3700008392334,21.610000610351562,21.709999084472656,1.760000228881836,23.149999618530273,-0.0622030478525355,-0.29444267918446065,0,0,0,-2,-1
2012-08-01T00:00:00.000000000-0400,21.5,21.579999923706055,20.84000015258789,20.8799991607666,0.7399997711181641,21.709999084472656,-0.038231227946005975,-0.3307692740325616,0,0,0,-2,-1
2012-08-02T00:00:00.000000000-0400,20.770000457763672,20.84000015258789,19.81999969482422,20.040000915527344,1.0200004577636719,20.8799991607666,-0.0402298026341692,-0.36320300753793655,0,0,0,-2,-1
2012-08-03T00:00:00.000000000-0400,20.360000610351562,22.15999984741211,19.899999618530273,21.09000015258789,2.260000228881836,20.040000915527344,0.05239516911633424,-0.33532932691931994,0,0,0,-2,-1
2012-08-06T00:00:00.000000000-0400,21.389999389648438,22.149999618530273,21.299999237060547,21.920000076293945,0.8500003814697266,21.09000015258789,0.03935514071602353,-0.31861979098730586,0,0,0,-2,-1
2012-08-07T00:00:00.000000000-0400,22.200000762939453,22.450000762939453,20.5,20.719999313354492,1.9500007629394531,21.920000076293945,-0.05474456016253537,-0.34159517745645995,0,0,0,-2,-1
2012-08-08T00:00:00.000000000-0400,20.709999084472656,21.149999618530273,20.219999313354492,20.719999313354492,0.9300003051757812,20.719999313354492,0.0,-0.3309654577738439,0,0,0,-2,-1
2012-08-09T00:00:00.000000000-0400,20.75,21.170000076293945,20.610000610351562,21.010000228881836,0.5599994659423828,20.719999313354492,0.01399618364564481,-0.3180785266774686,0,0,0,-2,-1
2012-08-10T00:00:00.000000000-0400,21.40999984741211,21.81999969482422,21.1299991607666,21.809999465942383,0.6900005340576172,21.010000228881836,0.03807706941196565,-0.2900390640158246,0,0,0,-2,-1
2012-08-13T00:00:00.000000000-0400,22.149999618530273,22.450000762939453,21.399999618530273,21.600000381469727,1.0500011444091797,21.809999465942383,-0.009628568987384956,-0.23539821658514237,0,0,0,-2,-1
2012-08-14T00:00:00.000000000-0400,21.40999984741211,21.600000381469727,20.25,20.3799991607666,1.3500003814697266,21.600000381469727,-0.05648153699801517,-0.274474935918111,0,0,0,-2,-1
2012-08-15T00:00:00.000000000-0400,20.639999389648438,21.40999984741211,20.399999618530273,21.200000762939453,1.010000228881836,20.3799991607666,0.04023560529636483,-0.2717279176077826,0,0,0,-2,-1
2012-08-16T00:00:00.000000000-0400,20.440000534057617,20.479999542236328,19.690000534057617,19.8700008392334,0.7899990081787109,21.200000762939453,-0.06273584320011338,-0.31482755726781386,0,0,0,-2,-1
2012-08-17T00:00:00.000000000-0400,20.010000228881836,20.079999923706055,19.0,19.049999237060547,1.0799999237060547,19.8700008392334,-0.041268322473029584,-0.337621728600341,0,0,0,-2,-1
2012-08-20T00:00:00.000000000-0400,19.049999237060547,20.1299991607666,18.75,20.010000228881836,1.3799991607666016,19.049999237060547,0.05039375486974662,-0.3039999920388926,0,0,0,-2,-1
2012-08-21T00:00:00.000000000-0400,19.579999923706055,19.979999542236328,19.09000015258789,19.15999984741211,0.8899993896484375,20.010000228881836,-0.042478779197756444,-0.32653780901225893,0,0,0,-2,-1
2012-08-22T00:00:00.000000000-0400,19.360000610351562,19.530000686645508,18.959999084472656,19.440000534057617,0.5700016021728516,19.15999984741211,0.01461381465946765,-0.33742329812691085,0,0,0,-2,-1
2012-08-23T00:00:00.000000000-0400,19.5,19.729999542236328,19.360000610351562,19.440000534057617,0.3699989318847656,19.440000534057617,0.0,-0.275977644027374,0,0,0,-2,-1
2012-08-24T00:00:00.000000000-0400,19.520000457763672,19.68000030517578,19.25,19.40999984741211,0.43000030517578125,19.440000534057617,-0.0015432451554180382,-0.18135805158577822,0,0,0,-2,-1
2012-08-27T00:00:00.000000000-0400,19.489999771118164,19.530000686645508,19.100000381469727,19.149999618530273,0.43000030517578125,19.40999984741211,-0.013395169032755061,-0.17278617995303225,0,0,0,-2,-1
2012-08-28T00:00:00.000000000-0400,19.100000381469727,19.3799991607666,18.950000762939453,19.34000015258789,0.42999839782714844,19.149999618530273,0.009921699104044057,-0.10916623822337368,0,0,0,-2,-1
2012-08-29T00:00:00.000000000-0400,19.31999969482422,19.3799991607666,19.06999969482422,19.100000381469727,0.3099994659423828,19.34000015258789,-0.01240950202816049,-0.08524898710922757,0,0,0,-2,-1
2012-08-30T00:00:00.000000000-0400,19.270000457763672,19.450000762939453,19.059999465942383,19.09000015258789,0.3900012969970703,19.100000381469727,-0.000523572182309362,-0.04740522552588189,0,0,0,-2,-1
2012-08-31T00:00:00.000000000-0400,18.68000030517578,18.700000762939453,18.030000686645508,18.059999465942383,0.6700000762939453,19.09000015258789,-0.053954985773317476,-0.14367001729365592,0,0,0,-2,-1
2012-09-04T00:00:00.000000000-0400,18.079999923706055,18.270000457763672,17.549999237060547,17.729999542236328,0.720001220703125,18.059999465942383,-0.018272421565037722,-0.19114965873513023,0,0,0,-2,-1
2012-09-05T00:00:00.000000000-0400,18.270000457763672,18.75,18.18000030517578,18.579999923706055,0.5699996948242188,17.729999542236328,0.04794136511085956,-0.10328182724741508,0,0,0,-2,-1
2012-09-06T00:00:00.000000000-0400,18.739999771118164,19.260000228881836,18.719999313354492,18.959999084472656,0.5400009155273438,18.579999923706055,0.020452053946553805,-0.08494209880342407,0,0,0,-2,-1
2012-09-07T00:00:00.000000000-0400,19.100000381469727,19.420000076293945,18.780000686645508,18.979999542236328,0.6399993896484375,18.959999084472656,0.0010548765152658124,-0.09662068845934257,0,0,0,-2,-1
2012-09-10T00:00:00.000000000-0400,19.059999465942383,19.200000762939453,18.549999237060547,18.809999465942383,0.6500015258789062,18.979999542236328,-0.008956800863753611,-0.13755158521139255,0,0,0,-2,-1
2012-09-11T00:00:00.000000000-0400,18.920000076293945,19.579999923706055,18.850000381469727,19.43000030517578,0.7299995422363281,18.809999465942383,0.03296123640811266,-0.10046296472085026,0,0,0,-2,-1
2012-09-12T00:00:00.000000000-0400,20.760000228881836,21.15999984741211,20.280000686645508,20.93000030517578,0.8799991607666016,19.43000030517578,0.0772002046546767,0.026987299659363195,0,0,0,-2,-1
2012-09-13T00:00:00.000000000-0400,20.959999084472656,21.479999542236328,20.610000610351562,20.709999084472656,0.8699989318847656,20.93000030517578,-0.01051128607240015,-0.02311328588833772,0,0,0,-2,-1
2012-09-14T00:00:00.000000000-0400,21.1299991607666,22.079999923706055,20.899999618530273,22.0,1.1800003051757812,20.709999084472656,0.06228879635704687,0.10719673230012705,0,-1,-1,-3,-1
2012-09-17T00:00:00.000000000-0400,22.670000076293945,22.75,21.5,21.520000457763672,1.25,22.0,-0.021818161010742188,0.12965886192257137,0,0,0,-3,-1
2012-09-18T00:00:00.000000000-0400,21.600000381469727,21.979999542236328,21.3700008392334,21.8700008392334,0.6099987030029297,21.520000457763672,0.01626395790077506,0.0929535526774703,0,0,0,-3,-1
2012-09-19T00:00:00.000000000-0400,21.989999771118164,23.3700008392334,21.770000457763672,23.290000915527344,1.6000003814697266,21.8700008392334,0.06492912765446968,0.21555329337192353,0,0,0,-3,-1
2012-09-20T00:00:00.000000000-0400,23.020000457763672,23.239999771118164,22.540000915527344,22.59000015258789,0.6999988555908203,23.290000915527344,-0.030055849524366685,0.16203701296261186,0,0,0,-3,-1
2012-09-21T00:00:00.000000000-0400,22.969999313354492,23.239999771118164,22.600000381469727,22.860000610351562,0.6399993896484375,22.59000015258789,0.01195221141832259,0.17592592501745696,0,0,0,-3,-1
2012-09-24T00:00:00.000000000-0400,21.780000686645508,21.979999542236328,20.360000610351562,20.790000915527344,1.6199989318847656,22.860000610351562,-0.0905511653349157,0.07109742807644714,0,0,0,-3,-1
2012-09-25T00:00:00.000000000-0400,21.200000762939453,21.209999084472656,20.219999313354492,20.280000686645508,0.9899997711181641,20.790000915527344,-0.02453103445998095,0.05900788984986716,0,0,0,-3,-1
2012-09-26T00:00:00.000000000-0400,20.149999618530273,20.780000686645508,19.799999237060547,20.6200008392334,0.9800014495849609,20.280000686645508,0.016765292952469313,0.06618410943881159,0,0,0,-3,-1
2012-09-27T00:00:00.000000000-0400,20.989999771118164,21.0,20.15999984741211,20.31999969482422,0.8400001525878906,20.6200008392334,-0.014549036479104882,0.06387430832399876,0,0,0,-3,-1
2012-09-28T00:00:00.000000000-0400,20.56999969482422,21.950000762939453,20.5,21.65999984741211,1.4500007629394531,20.31999969482422,0.06594489038940332,0.13462544129292864,0,0,0,-3,-1
2012-10-01T00:00:00.000000000-0400,22.079999923706055,22.59000015258789,21.729999542236328,21.989999771118164,0.8600006103515625,21.65999984741211,0.01523545364869805,0.21760799675476128,0,0,0,-3,-1
2012-10-02T00:00:00.000000000-0400,22.079999923706055,22.489999771118164,21.81999969482422,22.270000457763672,0.6700000762939453,21.989999771118164,0.012733091839921773,0.256063228017134,0,0,0,-3,-1
2012-10-03T00:00:00.000000000-0400,22.299999237060547,22.489999771118164,21.799999237060547,21.829999923706055,0.6900005340576172,22.270000457763672,-0.019757544904056124,0.17491926874840047,0,0,0,-3,-1
2012-10-04T00:00:00.000000000-0400,22.31999969482422,22.399999618530273,21.40999984741211,21.950000762939453,0.9899997711181641,21.829999923706055,0.005497060909426921,0.15770051808259145,0,0,0,-3,-1
2012-10-05T00:00:00.000000000-0400,21.489999771118164,21.6299991607666,20.8799991607666,20.90999984741211,0.75,21.950000762939453,-0.047380450085600434,0.10168600377892201,0,0,0,-3,-1
2012-10-08T00:00:00.000000000-0400,20.399999618530273,20.75,20.15999984741211,20.399999618530273,0.5900001525878906,20.90999984741211,-0.024390255026470298,0.08452951609417991,0,0,0,-3,-1
2012-10-09T00:00:00.000000000-0400,20.389999389648438,20.549999237060547,19.969999313354492,20.229999542236328,0.5799999237060547,20.399999618530273,-0.008333337229061821,0.0411734032164397,0,0,0,-3,-1
2012-10-10T00:00:00.000000000-0400,19.93000030517578,19.940000534057617,19.450000762939453,19.639999389648438,0.48999977111816406,20.229999542236328,-0.029164615221868084,-0.06163406099943247,0,0,0,-3,-1
2012-10-11T00:00:00.000000000-0400,19.8799991607666,19.959999084472656,19.610000610351562,19.75,0.34999847412109375,19.639999389648438,0.005600845914971897,-0.04635437599765113,0,0,0,-3,-1
2012-10-12T00:00:00.000000000-0400,19.75,19.799999237060547,19.479999542236328,19.520000457763672,0.31999969482421875,19.75,-0.011645546442345722,-0.11272725191983313,0,0,0,-3,-1
2012-10-15T00:00:00.000000000-0400,19.68000030517578,19.8799991607666,19.489999771118164,19.520000457763672,0.3899993896484375,19.520000457763672,0.0,-0.09293680099706825,0,0,0,-3,-1
2012-10-16T00:00:00.000000000-0400,19.68000030517578,19.690000534057617,19.299999237060547,19.479999542236328,0.3900012969970703,19.520000457763672,-0.002049227181827984,-0.10928217673908636,0,0,0,-3,-1
2012-10-17T00:00:00.000000000-0400,19.5,20.479999542236328,19.3700008392334,19.8799991607666,1.1099987030029297,19.479999542236328,0.020533861803384568,-0.14641483987608217,0,0,0,-3,-1
2012-10-18T00:00:00.000000000-0400,19.700000762939453,19.790000915527344,18.889999389648438,18.979999542236328,0.9000015258789062,19.8799991607666,-0.04527161250119327,-0.15980524948947394,0,0,0,-3,-1
2012-10-19T00:00:00.000000000-0400,19.0,19.059999465942383,18.799999237060547,19.0,0.26000022888183594,18.979999542236328,0.0010537649233954838,-0.16885391545456307,0,0,0,-3,-1
2012-10-22T00:00:00.000000000-0400,19.200000762939453,19.43000030517578,19.049999237060547,19.31999969482422,0.3800010681152344,19.0,0.016842089201274613,-0.07070712630922638,0,0,0,-3,-1
2012-10-23T00:00:00.000000000-0400,19.25,19.799999237060547,19.100000381469727,19.5,0.6999988555908203,19.31999969482422,0.009316786129349941,-0.03846157101755632,0,0,0,-3,-1
2012-10-24T00:00:00.000000000-0400,24.1299991607666,24.25,22.850000381469727,23.229999542236328,1.3999996185302734,19.5,0.1912820278069911,0.12657607161862572,0,0,0,-3,-1
2012-10-25T00:00:00.000000000-0400,23.290000915527344,23.309999465942383,22.469999313354492,22.559999465942383,0.8400001525878906,23.229999542236328,-0.028842018488883903,0.1102362108641528,0,0,0,-3,-1
2012-10-26T00:00:00.000000000-0400,22.399999618530273,22.8799991607666,21.8799991607666,21.940000534057617,1.0,22.559999465942383,-0.027482222808592915,0.01292708627045358,0,0,0,-3,-1
2012-10-31T00:00:00.000000000-0400,20.81999969482422,21.5,20.729999542236328,21.110000610351562,0.7700004577636719,21.940000534057617,-0.037830442274494946,-0.040018152338609836,0,0,0,-3,-1
2012-11-01T00:00:00.000000000-0400,21.079999923706055,21.440000534057617,21.010000228881836,21.209999084472656,0.43000030517578125,21.110000610351562,0.00473701900662471,-0.047597725707342,0,-1,-1,-4,-1
2012-11-02T00:00:00.000000000-0400,21.260000228881836,21.690000534057617,21.06999969482422,21.18000030517578,0.6200008392333984,21.209999084472656,-0.0014143696648641901,-0.02977552087961366,0,0,0,-4,-1
2012-11-05T00:00:00.000000000-0500,21.100000381469727,21.479999542236328,20.920000076293945,21.25,0.5599994659423828,21.18000030517578,0.0033049902651376417,-0.031890694241858086,0,0,0,-4,-1
2012-11-06T00:00:00.000000000-0500,21.239999771118164,21.3700008392334,20.989999771118164,21.170000076293945,0.3800010681152344,21.25,-0.0037647022920496154,0.012434253026262665,0,0,0,-4,-1
2012-11-07T00:00:00.000000000-0500,20.850000381469727,20.950000762939453,20.3700008392334,20.469999313354492,0.5799999237060547,21.170000076293945,-0.03306569487088995,0.0034313576535871526,0,0,0,-4,-1
2012-11-08T00:00:00.000000000-0500,20.520000457763672,20.729999542236328,19.979999542236328,19.989999771118164,0.75,20.469999313354492,-0.02344892810637178,-0.011863557911461653,0,0,0,-4,-1
2012-11-09T00:00:00.000000000-0500,19.959999084472656,20.0,19.1299991607666,19.209999084472656,0.8700008392333984,19.989999771118164,-0.03901954455109424,-0.021894109905238546,0,0,0,-4,-1
2012-11-12T00:00:00.000000000-0500,19.149999618530273,20.170000076293945,18.8700008392334,20.06999969482422,1.2999992370605469,19.209999084472656,0.044768383724010485,0.016202516193631222,0,0,0,-4,-1
2012-11-13T00:00:00.000000000-0500,19.610000610351562,20.110000610351562,19.559999465942383,19.860000610351562,0.5500011444091797,20.06999969482422,-0.010463332718774865,0.01741804019541715,0,0,0,-4,-1
2012-11-14T00:00:00.000000000-0500,20.100000381469727,22.5,19.93000030517578,22.360000610351562,2.5699996948242188,19.860000610351562,0.12588116430857177,0.1454918076837617,0,0,0,-4,-1
2012-11-15T00:00:00.000000000-0500,22.34000015258789,22.5,21.649999618530273,22.170000076293945,0.8500003814697266,22.360000610351562,-0.008497340289411959,0.13809037973667238,1,0,1,-3,0
2012-11-16T00:00:00.000000000-0500,22.25,23.93000030517578,22.18000030517578,23.559999465942383,1.75,22.170000076293945,0.06269731099977505,0.18511068714923806,0,0,0,-3,-1
2012-11-19T00:00:00.000000000-0500,23.959999084472656,24.1200008392334,22.81999969482422,22.920000076293945,1.3000011444091797,23.559999465942383,-0.027164660617823966,0.2075869667588719,0,0,0,-3,-1
2012-11-20T00:00:00.000000000-0500,22.729999542236328,23.899999618530273,22.700000762939453,23.100000381469727,1.1999988555908203,22.920000076293945,0.007853416430044113,0.21578949376156453,0,0,0,-3,-1
2012-11-21T00:00:00.000000000-0500,23.219999313354492,24.530000686645508,23.049999237060547,24.31999969482422,1.480001449584961,23.100000381469727,0.05281382221677999,0.25879917593060253,0,0,0,-3,-1
2012-11-23T00:00:00.000000000-0500,24.579999923706055,24.68000030517578,23.8799991607666,24.0,0.8000011444091797,24.31999969482422,-0.013157882353605488,0.23076923076923084,0,0,0,-3,-1
2012-11-26T00:00:00.000000000-0500,24.940000534057617,26.09000015258789,24.809999465942383,25.940000534057617,1.2800006866455078,24.0,0.08083335558573412,0.11665953703072685,0,0,0,-3,-1
2012-11-27T00:00:00.000000000-0500,26.040000915527344,26.5,25.459999084472656,26.149999618530273,1.0400009155273438,25.940000534057617,0.008095569782157197,0.15913121620448267,0,0,0,-3,-1
2012-11-28T00:00:00.000000000-0500,25.940000534057617,26.489999771118164,25.75,26.360000610351562,0.7399997711181641,26.149999618530273,0.008030630779530812,0.201458521818755,0,0,0,-3,-1
2012-11-29T00:00:00.000000000-0500,26.5,27.520000457763672,26.15999984741211,27.31999969482422,1.3600006103515625,26.360000610351562,0.036418780813520346,0.2941733256714121,0,0,0,-3,-1
2012-11-30T00:00:00.000000000-0500,27.260000228881836,28.0,26.760000228881836,28.0,1.239999771118164,27.31999969482422,0.024890201785200183,0.3201320701846775,0,0,0,-3,-1
2012-12-03T00:00:00.000000000-0500,28.0,28.8799991607666,26.979999542236328,27.040000915527344,1.8999996185302734,28.0,-0.034285681588309136,0.27667613436811656,0,0,0,-3,-1
2012-12-04T00:00:00.000000000-0500,27.059999465942383,27.760000228881836,26.68000030517578,27.459999084472656,1.0799999237060547,27.040000915527344,0.015532476136276063,0.2922352510340074,0,0,0,-3,-1
2012-12-05T00:00:00.000000000-0500,27.75,27.899999618530273,27.260000228881836,27.709999084472656,0.6399993896484375,27.459999084472656,0.009104151796616833,0.30892767995320725,0,0,0,-3,-1
2012-12-06T00:00:00.000000000-0500,27.68000030517578,27.75,26.81999969482422,26.969999313354492,0.9300003051757812,27.709999084472656,-0.02670515321427147,0.3175378709348291,0,0,0,-3,-1
2012-12-07T00:00:00.000000000-0500,27.06999969482422,27.780000686645508,26.84000015258789,27.489999771118164,0.9400005340576172,26.969999313354492,0.019280699703473347,0.3751875980927277,0,0,0,-3,-1
2012-12-10T00:00:00.000000000-0500,27.170000076293945,28.170000076293945,27.100000381469727,27.84000015258789,1.0699996948242188,27.489999771118164,0.012731916492682016,0.44924526181215807,0,0,0,-3,-1
2012-12-11T00:00:00.000000000-0500,28.06999969482422,28.239999771118164,27.65999984741211,27.979999542236328,0.5799999237060547,27.84000015258789,0.005028713681074493,0.3941205763671234,0,0,0,-3,-1
2012-12-12T00:00:00.000000000-0500,28.0,28.139999389648438,27.3700008392334,27.579999923706055,0.7699985504150391,27.979999542236328,-0.014295912261416133,0.38872100081057503,0,0,0,-3,-1
2012-12-13T00:00:00.000000000-0500,27.59000015258789,28.75,27.43000030517578,28.239999771118164,1.3199996948242188,27.579999923706055,0.023930378870117952,0.2629695438400148,0,0,0,-3,-1
